row_id,input_id,source_file,period,folio,nro_lin_det,direction,invoice_date,document_type,provider_rut,provider_giro,item_text,description,provider,farm,meter_code,amount,unit_price,xml_document_kind,source,prediction,top1,margin,entropy,decision,reason,top3,model_prediction,model_top1,lookup_conflict,exact_known_truth,exact_known_consistent,risk_flags,evidence_tier,correction
5502,COMPRAS|810941006|28922334|1,DTE_033_000028922334_810941006.xml,2025-07,28922334,1,COMPRAS,2025-07-02,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,GASOLINA 93,Retira: ANTILLANCA SPA{Impuesto base combustible: 25226{Impuesto variable combustible: -751,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,0966858109,48532,795.612400,Documento,client_evidence_backfill,EXP-11.4,0.558482,0.197924,1.085823,auto_accept,,EXP-11.4:0.5585;ADM-1.4:0.3606;EXP-11.5:0.0220,EXP-11.4,0.558482,False,,,,client_evidence,recovered
5504,COMPRAS|810941006|28922410|1,DTE_033_000028922410_810941006.xml,2025-07,28922410,1,COMPRAS,2025-07-04,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,0966858109,15055,752.729100,Documento,client_evidence_backfill,EXP-11.4,0.734373,0.548601,0.906511,auto_accept,,EXP-11.4:0.7344;ADM-1.4:0.1858;EXP-11.5:0.0304,EXP-11.4,0.734373,False,,,,client_evidence,recovered
5506,COMPRAS|810941006|28922425|1,DTE_033_000028922425_810941006.xml,2025-07,28922425,1,COMPRAS,2025-07-04,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,GASOLINA 93,Retira: ANTILLANCA SPA{Impuesto base combustible: 21090{Impuesto variable combustible: 1974,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,0966858109,38389,752.729100,Documento,client_evidence_backfill,EXP-11.4,0.567147,0.216393,1.087632,auto_accept,,EXP-11.4:0.5671;ADM-1.4:0.3508;EXP-11.5:0.0226,EXP-11.4,0.567147,False,,,,client_evidence,recovered
5510,COMPRAS|810941006|28922532|1,DTE_033_000028922532_810941006.xml,2025-07,28922532,1,COMPRAS,2025-07-08,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,30109,752.725,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
5512,COMPRAS|810941006|28922652|1,DTE_033_000028922652_810941006.xml,2025-07,28922652,1,COMPRAS,2025-07-11,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,29527,738.175,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
5517,COMPRAS|810941006|28922812|1,DTE_033_000028922812_810941006.xml,2025-07,28922812,1,COMPRAS,2025-07-17,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,24099,753.0938,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
5521,COMPRAS|810941006|28922831|2,DTE_033_000028922831_810941006.xml,2025-07,28922831,2,COMPRAS,2025-07-18,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,GASOLINA 93,Retira: ANTILLANCA SPA{Impuesto base combustible: 12406{Impuesto variable combustible: -239,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,0966858109,15062,753.104700,Documento,client_evidence_backfill,EXP-11.4,0.533221,0.152543,1.11599,auto_accept,,EXP-11.4:0.5332;ADM-1.4:0.3807;EXP-11.5:0.0233,EXP-11.4,0.533221,False,,,,client_evidence,recovered
5524,COMPRAS|810941006|28922959|1,DTE_033_000028922959_810941006.xml,2025-07,28922959,1,COMPRAS,2025-07-23,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,30124,753.1,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
5527,COMPRAS|810941006|28923029|1,DTE_033_000028923029_810941006.xml,2025-07,28923029,1,COMPRAS,2025-07-25,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AG,GASOLINA 93,,COOPERATIVA AGRICOLA Y LECHERA DE LA UNI,,0966858109,45549,759.15,Documento,client_evidence_backfill,EXP-11.4,0.742119,0.56984,0.91508,auto_accept,,EXP-11.4:0.7421;ADM-1.4:0.1723;EXP-11.5:0.0309,EXP-11.4,0.742119,False,,,,client_evidence,recovered
5530,COMPRAS|810941006|28923079|1,DTE_033_000028923079_810941006.xml,2025-07,28923079,1,COMPRAS,2025-07-28,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,GASOLINA 93,Retira: ANTILLANCA SPA{Impuesto base combustible: 24812{Impuesto variable combustible: 365,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,0966858109,45549,759.145400,Documento,client_evidence_backfill,EXP-11.4,0.568768,0.221597,1.094438,auto_accept,,EXP-11.4:0.5688;ADM-1.4:0.3472;EXP-11.5:0.0225,EXP-11.4,0.568768,False,,,,client_evidence,recovered
5677,COMPRAS|810941006|29065390|1,DTE_033_000029065390_810941006.xml,2025-07,29065390,1,COMPRAS,2025-07-17,33,810941006,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,GASOLINA 93,GASOLINA 93,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,,45186,753.100000,Documento,client_evidence_backfill,EXP-11.4,0.683454,0.434096,0.922669,auto_accept,,EXP-11.4:0.6835;ADM-1.4:0.2494;EXP-11.5:0.0307,EXP-11.4,0.683454,False,,,,client_evidence,recovered
5682,COMPRAS|810941006|29065435|1,DTE_033_000029065435_810941006.xml,2025-07,29065435,1,COMPRAS,2025-07-17,33,810941006,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,GASOLINA 93,GASOLINA 93,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,,60248,753.100000,Documento,client_evidence_backfill,EXP-11.4,0.683454,0.434096,0.922669,auto_accept,,EXP-11.4:0.6835;ADM-1.4:0.2494;EXP-11.5:0.0307,EXP-11.4,0.683454,False,,,,client_evidence,recovered
5690,COMPRAS|810941006|29066101|1,DTE_033_000029066101_810941006.xml,2025-07,29066101,1,COMPRAS,2025-07-23,33,810941006,FABR. Y DIST.PROD.LACTEOS VTAS. INSAGRIC,GASOLINA 93,GASOLINA 93,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,,45186,753.100000,Documento,client_evidence_backfill,EXP-11.4,0.683454,0.434096,0.922669,auto_accept,,EXP-11.4:0.6835;ADM-1.4:0.2494;EXP-11.5:0.0307,EXP-11.4,0.683454,False,,,,client_evidence,recovered
5697,COMPRAS|810941006|29082387|1,DTE_033_000029082387_810941006.xml,2025-07,29082387,1,COMPRAS,2025-07-30,33,810941006,FABR.Y DIST.PROD.LACTEOS VTAS.INSUMOS AGRICOLAS VETER. COMBUSTIBLES Y VEHICULOS,GASOLINA 93,Retira: ANTILLANCA SPA{Impuesto base combustible: 40527{Impuesto variable combustible: 596,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,0966858109,74396,759.145400,Documento,client_evidence_backfill,EXP-11.4,0.547929,0.178476,1.096743,auto_accept,,EXP-11.4:0.5479;ADM-1.4:0.3695;EXP-11.5:0.0226,EXP-11.4,0.547929,False,,,,client_evidence,recovered
5720,COMPRAS|970040005|44230473|1,DTE_033_000044230473_970040005.xml,2025-07,44230473,1,COMPRAS,2025-07-10,33,970040005,Banco Comercial,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,,13194,13194,Documento,silver_audit_backfill,ADM-1.7,0.370805,0.201617,2.203085,auto_accept,,ADM-1.7:0.3708;ADM-1.5:0.1692;EXP-15.1:0.0886,ADM-1.7,0.370805,False,,,,silver_audit,recovered
5763,COMPRAS|968480502|102466|1,DTE_034_000000102466_968480502.xml,2025-07,102466,1,COMPRAS,2025-07-17,34,968480502,Concesionario de Peaje,Recarga de Prepagos,,Ruta de los Rios Sociedad Concesionaria S.A.,,,300000,300000,Documento,client_evidence_backfill,ADM-1.4,0.546193,0.402762,1.881673,auto_accept,,ADM-1.4:0.5462;EXP-15.5:0.1434;ADM-1.7:0.0673,ADM-1.4,0.546193,False,,,,client_evidence,recovered
5830,COMPRAS|765667461|663|1,DTE_033_000000000663_765667461.xml,2025-08,663,1,COMPRAS,2025-08-01,33,765667461,TRANSPORTES DE CARGA,TRASLADO DE RODILLO DESDE,FUTRONO HASTA FUNDO EL MAITEN 08/07/2025,TRANSPORTES PINILLA SPA,,,200000,200000.00,Documento,silver_audit_backfill,EXP-14.1,0.815843,0.766698,0.951869,auto_accept,,EXP-14.1:0.8158;EXP-15.3:0.0491;EXP-15.4:0.0408,EXP-14.1,0.815843,False,,,,silver_audit,recovered
5831,COMPRAS|765667461|663|2,DTE_033_000000000663_765667461.xml,2025-08,663,2,COMPRAS,2025-08-01,33,765667461,TRANSPORTES DE CARGA,TRASLADO DE RODILLO DESDE,FUNDO EL MAITEN HASTA FUTRONO 01/08/2025,TRANSPORTES PINILLA SPA,,,200000,200000.00,Documento,silver_audit_backfill,EXP-14.1,0.75142,0.708258,1.257626,auto_accept,,EXP-14.1:0.7514;EXP-10.1:0.0432;EXP-15.3:0.0428,EXP-14.1,0.75142,False,,,,silver_audit,recovered
5832,COMPRAS|765667461|663|3,DTE_033_000000000663_765667461.xml,2025-08,663,3,COMPRAS,2025-08-01,33,765667461,TRANSPORTES DE CARGA,HORAS RODILLO,,TRANSPORTES PINILLA SPA,,,3240000,40000.00,Documento,silver_audit_backfill,EXP-14.1,0.937052,0.925507,0.420986,auto_accept,,EXP-14.1:0.9371;EXP-10.1:0.0115;EXP-6.3:0.0095,EXP-14.1,0.937052,False,,,,silver_audit,recovered
5833,COMPRAS|765667461|663|4,DTE_033_000000000663_765667461.xml,2025-08,663,4,COMPRAS,2025-08-01,33,765667461,TRANSPORTES DE CARGA,HORAS EXCAVADORA,-DESCUENTO PETROLEO DE $231.189 MAS IVA,TRANSPORTES PINILLA SPA,,,2352000,48000.00,Documento,silver_audit_backfill,EXP-14.1,0.802041,0.773909,1.093416,auto_accept,,EXP-14.1:0.8020;EXP-6.5:0.0281;ADM-1.6:0.0254,EXP-14.1,0.802041,False,,,,silver_audit,recovered
5842,COMPRAS|776655848|1091|1,DTE_033_000000001091_776655848.xml,2025-08,1091,1,COMPRAS,2025-08-02,33,776655848,"VENTA, ENVASADO Y DISTRIBUCIÓN DE AGUA PURIFICADA",Recarga Agua Purificada,Fundo Raices,PURIFICADORA DE AGUA ALEJANDRO SALAZAR RIVERA E.I.R.L.,,,22689,2521.00,Documento,client_evidence_backfill,ADM-1.6,0.543892,0.325538,1.526074,auto_accept,,ADM-1.6:0.5439;EXP-9.2:0.2184;EXP-15.5:0.1059,ADM-1.6,0.543892,False,,,,client_evidence,recovered
5843,COMPRAS|776655848|1092|1,DTE_033_000000001092_776655848.xml,2025-08,1092,1,COMPRAS,2025-08-02,33,776655848,"VENTA, ENVASADO Y DISTRIBUCIÓN DE AGUA PURIFICADA",Recarga Agua Purificada,Fundo Yutreco,PURIFICADORA DE AGUA ALEJANDRO SALAZAR RIVERA E.I.R.L.,,,15126,2521.00,Documento,client_evidence_backfill,ADM-1.6,0.558787,0.3816,1.533115,auto_accept,,ADM-1.6:0.5588;EXP-9.2:0.1772;EXP-15.5:0.1300,ADM-1.6,0.558787,False,,,,client_evidence,recovered
5855,COMPRAS|767353502|1986|4,DTE_033_000000001986_767353502.xml,2025-08,1986,4,COMPRAS,2025-08-27,33,767353502,EXCAVACIONES MOVIMIENTO TIERRA Y PREP TERRENOS,VENTA MATERIAL,MAICILLO,GEO PARTNER SPA,,,13034000,14000.000000,Documento,silver_audit_backfill,EXP-14.1,0.783097,0.758414,1.208926,auto_accept,,EXP-14.1:0.7831;EXP-13.1:0.0247;EXP-13.2:0.0242,EXP-14.1,0.783097,False,,,,silver_audit,recovered
5862,COMPRAS|760726559|2584|1,DTE_033_000000002584_760726559.xml,2025-08,2584,1,COMPRAS,2025-08-27,33,760726559,ASESORIAS AGRICOLAS,CONTROL DE ROEDORES,"PROGRAMA DE CONTROL DE ROEDORES AL PREDIO RAICES, VISITAS REALIZADAS 5/8/2025 HT6804; 19/8/2025 HT6829.",H2 ASESORIAS Y SERVICIOS SPA,,,72000,72000.00,Documento,silver_audit_backfill,EXP-7.0,0.535454,0.276428,1.582441,auto_accept,,EXP-7.0:0.5355;EXP-9.2:0.2590;EXP-10.1:0.0397,EXP-7.0,0.535454,False,,,,silver_audit,recovered
5863,COMPRAS|760726559|2585|1,DTE_033_000000002585_760726559.xml,2025-08,2585,1,COMPRAS,2025-08-27,33,760726559,ASESORIAS AGRICOLAS,CONTROL DE ROEDORES,"CONTROL DE ROEDORES PREDIO YUTRECO, VISITAS REALIZADA 6/8/2025 HT6809; 20/8/2025 HT6834.",H2 ASESORIAS Y SERVICIOS SPA,,,60000,60000.00,Documento,silver_audit_backfill,EXP-7.0,0.539547,0.295826,1.60154,auto_accept,,EXP-7.0:0.5395;EXP-9.2:0.2437;EXP-10.1:0.0491,EXP-7.0,0.539547,False,,,,silver_audit,recovered
5864,COMPRAS|760726559|2586|1,DTE_033_000000002586_760726559.xml,2025-08,2586,1,COMPRAS,2025-08-27,33,760726559,ASESORIAS AGRICOLAS,CONTROL DE ROEDORES,"PROGRAMA DE CONTROL DE ROEDORES PREDIO BRAMADERO, VISITAS REALIZADAS 11/8/2025 HT6818; 26/8/2025 HT6844.",H2 ASESORIAS Y SERVICIOS SPA,,,63000,63000.00,Documento,silver_audit_backfill,EXP-7.0,0.551192,0.325133,1.626583,auto_accept,,EXP-7.0:0.5512;EXP-9.2:0.2261;EXP-10.1:0.0409,EXP-7.0,0.551192,False,,,,silver_audit,recovered
5865,COMPRAS|760726559|2587|1,DTE_033_000000002587_760726559.xml,2025-08,2587,1,COMPRAS,2025-08-27,33,760726559,ASESORIAS AGRICOLAS,CONTROL DE ROEDORES,"PROGRAMA DE CONTROL DE ROEDORES AL PREDIO EL MAITEN, VISITAS REALIZADAS 11/8/2025 HT6819; 26/8/2025 HT6845.",H2 ASESORIAS Y SERVICIOS SPA,,,178500,178500.00,Documento,silver_audit_backfill,EXP-7.0,0.509316,0.247483,1.672918,auto_accept,,EXP-7.0:0.5093;EXP-9.2:0.2618;EXP-10.1:0.0417,EXP-7.0,0.509316,False,,,,silver_audit,recovered
5866,COMPRAS|760726559|2588|1,DTE_033_000000002588_760726559.xml,2025-08,2588,1,COMPRAS,2025-08-27,33,760726559,ASESORIAS AGRICOLAS,CONTROL DE ROEDORES,"INICIO DE CONTROL DE ROEDORES PREDIO TINEO, VISITA REALIZADA 26/8/2025 HT6842.",H2 ASESORIAS Y SERVICIOS SPA,,,35000,35000.00,Documento,silver_audit_backfill,EXP-7.0,0.407985,0.113974,1.899063,auto_accept,,EXP-7.0:0.4080;EXP-9.2:0.2940;EXP-15.5:0.0551,EXP-7.0,0.407985,False,,,,silver_audit,recovered
5867,COMPRAS|760726559|2605|1,DTE_033_000000002605_760726559.xml,2025-08,2605,1,COMPRAS,2025-08-28,33,760726559,ASESORIAS AGRICOLAS,CONTROL DE ROEDORES,PROGRAMA DE CONTROL DE ROEDORES CASA ADM HT6854.,H2 ASESORIAS Y SERVICIOS SPA,,,44118,44118.00,Documento,silver_audit_backfill,EXP-7.0,0.553415,0.367587,1.741617,auto_accept,,EXP-7.0:0.5534;EXP-9.2:0.1858;EXP-10.1:0.0432,EXP-7.0,0.553415,False,,,,silver_audit,recovered
5872,COMPRAS|767842961|4542|1,DTE_033_000000004542_767842961.xml,2025-08,4542,1,COMPRAS,2025-08-17,33,767842961,CERTIFICACION DE PROCEDIMIENTOS DE MANEJO DE RESIDUOS,RESIDUOS FUNDO RAICES,SERVICIO REALIZADO EL 4 DE JULIO 2025.,SELLO DE RECICLAJE MI GRAN CHILE SPA,,,870225,870225.00,Documento,client_evidence_backfill,EXP-16.2,0.591533,0.49949,1.782751,auto_accept,,EXP-16.2:0.5915;EXP-14.1:0.0920;EXP-14.4:0.0827,EXP-16.2,0.591533,False,,,,client_evidence,recovered
5877,COMPRAS|57249404|8105|1,DTE_033_000000008105_57249404.xml,2025-08,8105,1,COMPRAS,2025-08-01,33,57249404,LUBRICENTRO-SUBDISTRIBUIDOR LIPIGAS-VTA MATERIAS PRIMAS AGRICOLA,CARGA GAS 15 KG,,RICARDO GERMAN OSWALD BUCHNER,,,22689,22689.00,Documento,silver_audit_backfill,EXP-11.5,0.956545,0.934229,0.247712,auto_accept,,EXP-11.5:0.9565;ADM-1.4:0.0223;EXP-16.2:0.0093,EXP-11.5,0.956545,False,,,,silver_audit,recovered
5878,COMPRAS|57249404|8112|1,DTE_033_000000008112_57249404.xml,2025-08,8112,1,COMPRAS,2025-08-04,33,57249404,LUBRICENTRO-SUBDISTRIBUIDOR LIPIGAS-VTA MATERIAS PRIMAS AGRICOLA,CARGA GAS 15 KG CLASIC,,RICARDO GERMAN OSWALD BUCHNER,,,22689,22689.00,Documento,silver_audit_backfill,EXP-11.5,0.959521,0.939961,0.236271,auto_accept,,EXP-11.5:0.9595;ADM-1.4:0.0196;EXP-16.2:0.0098,EXP-11.5,0.959521,False,,,,silver_audit,recovered
5879,COMPRAS|761804944|9798|1,DTE_033_000000009798_761804944.xml,2025-08,9798,1,COMPRAS,2025-08-26,33,761804944,VENTA AL POR MAYOR DE MATERIAS PRIMAS AGRICOLAS,COW GUARD BARRERA 210KG,PRODUCTO ENTREGADO FDO EL MAITEN.,BIOGENESIS ANIMAL HEALTH SPA,,,798889,840000,Documento,client_evidence_backfill,EXP-10.2,0.926116,0.910397,0.45593,auto_accept,,EXP-10.2:0.9261;EXP-15.2:0.0157;EXP-6.1:0.0145,EXP-10.2,0.926116,False,,,,client_evidence,recovered
5909,COMPRAS|761757865|24980|2,DTE_033_000000024980_761757865.xml,2025-08,24980,2,COMPRAS,2025-08-01,33,761757865,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",ORACID 60 L,,GEA Farm Technologies Osorno Ltda.,,,126383,157979,Documento,client_evidence_backfill,EXP-10.3,0.805228,0.709443,0.827027,auto_accept,,EXP-10.3:0.8052;EXP-10.1:0.0958;EXP-10.4:0.0503,EXP-10.3,0.805228,False,,,,client_evidence,recovered
5911,COMPRAS|761757865|24988|1,DTE_033_000000024988_761757865.xml,2025-08,24988,1,COMPRAS,2025-08-04,33,761757865,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",DISTRIBUIDOR DE AIRE DEL COLECTOR,,GEA Farm Technologies Osorno Ltda.,,,46186,6792,Documento,silver_audit_backfill,EXP-10.1,0.546174,0.277908,1.467378,auto_accept,,EXP-10.1:0.5462;EXP-10.4:0.2683;EXP-10.3:0.0616,EXP-10.1,0.546174,False,,,,silver_audit,recovered
5931,COMPRAS|773093407|33399|1,DTE_033_000000033399_773093407.xml,2025-08,33399,1,COMPRAS,2025-08-12,33,773093407,"DISTRIBUIDORA DE ARTICULOS DE LIBRERIA, OFICINA Y BAZAR",ARRIENDO DE RETRO EXCAVADORA,,SOC COMERCIAL NAHUM CORREA LTDA,,,178500,35700,Documento,silver_audit_backfill,EXP-14.1,0.489353,0.041156,1.035738,auto_accept,,EXP-14.1:0.4894;EXP-15.4:0.4482;EXP-15.3:0.0190,EXP-14.1,0.489353,False,,,,silver_audit,recovered
5943,COMPRAS|771552897|64427|1,DTE_033_000000064427_771552897.xml,2025-08,64427,1,COMPRAS,2025-08-05,33,771552897,AGROINDUSTRIA,BIOLACT ANTILLANCA GRANEL,,AGROCOMERCIAL IANSA S.A.,,A096685810,4283760,312.000,Documento,client_evidence_backfill,EXP-5.1,0.792513,0.709271,0.939673,auto_accept,,EXP-5.1:0.7925;EXP-5.2:0.0832;EXP-6.5:0.0582,EXP-5.1,0.792513,False,,,,client_evidence,recovered
5944,COMPRAS|771552897|64428|1,DTE_033_000000064428_771552897.xml,2025-08,64428,1,COMPRAS,2025-08-05,33,771552897,AGROINDUSTRIA,BIOLACT ANTILLANCA GRANEL,,AGROCOMERCIAL IANSA S.A.,,A096685810,4349280,312.000,Documento,client_evidence_backfill,EXP-5.1,0.792513,0.709271,0.939673,auto_accept,,EXP-5.1:0.7925;EXP-5.2:0.0832;EXP-6.5:0.0582,EXP-5.1,0.792513,False,,,,client_evidence,recovered
5945,COMPRAS|771552897|64825|1,DTE_033_000000064825_771552897.xml,2025-08,64825,1,COMPRAS,2025-08-14,33,771552897,AGROINDUSTRIA,BIOLACT ANTILLANCA GRANEL,,AGROCOMERCIAL IANSA S.A.,,A096685810,2090400,312.000,Documento,client_evidence_backfill,EXP-5.1,0.792513,0.709271,0.939673,auto_accept,,EXP-5.1:0.7925;EXP-5.2:0.0832;EXP-6.5:0.0582,EXP-5.1,0.792513,False,,,,client_evidence,recovered
5946,COMPRAS|771552897|64826|1,DTE_033_000000064826_771552897.xml,2025-08,64826,1,COMPRAS,2025-08-14,33,771552897,AGROINDUSTRIA,BIOLACT ANTILLANCA GRANEL,,AGROCOMERCIAL IANSA S.A.,,A096685810,2174040,324.000,Documento,client_evidence_backfill,EXP-5.1,0.792513,0.709271,0.939673,auto_accept,,EXP-5.1:0.7925;EXP-5.2:0.0832;EXP-6.5:0.0582,EXP-5.1,0.792513,False,,,,client_evidence,recovered
5947,COMPRAS|771552897|64932|1,DTE_033_000000064932_771552897.xml,2025-08,64932,1,COMPRAS,2025-08-19,33,771552897,AGROINDUSTRIA,BIOLACT ANTILLANCA GRANEL,,AGROCOMERCIAL IANSA S.A.,,A096685810,4343040,312.000,Documento,client_evidence_backfill,EXP-5.1,0.792513,0.709271,0.939673,auto_accept,,EXP-5.1:0.7925;EXP-5.2:0.0832;EXP-6.5:0.0582,EXP-5.1,0.792513,False,,,,client_evidence,recovered
5948,COMPRAS|771552897|64933|1,DTE_033_000000064933_771552897.xml,2025-08,64933,1,COMPRAS,2025-08-19,33,771552897,AGROINDUSTRIA,BIOLACT ANTILLANCA GRANEL,,AGROCOMERCIAL IANSA S.A.,,A096685810,4427280,312.000,Documento,client_evidence_backfill,EXP-5.1,0.792513,0.709271,0.939673,auto_accept,,EXP-5.1:0.7925;EXP-5.2:0.0832;EXP-6.5:0.0582,EXP-5.1,0.792513,False,,,,client_evidence,recovered
5950,COMPRAS|771552897|65009|1,DTE_033_000000065009_771552897.xml,2025-08,65009,1,COMPRAS,2025-08-22,33,771552897,AGROINDUSTRIA,BIOLACT ANTILLANCA GRANEL,,AGROCOMERCIAL IANSA S.A.,,A096685810,4105920,312.000,Documento,client_evidence_backfill,EXP-5.1,0.792513,0.709271,0.939673,auto_accept,,EXP-5.1:0.7925;EXP-5.2:0.0832;EXP-6.5:0.0582,EXP-5.1,0.792513,False,,,,client_evidence,recovered
5951,COMPRAS|771552897|65010|1,DTE_033_000000065010_771552897.xml,2025-08,65010,1,COMPRAS,2025-08-22,33,771552897,AGROINDUSTRIA,BIOLACT ANTILLANCA GRANEL,,AGROCOMERCIAL IANSA S.A.,,A096685810,4474080,312.000,Documento,client_evidence_backfill,EXP-5.1,0.792513,0.709271,0.939673,auto_accept,,EXP-5.1:0.7925;EXP-5.2:0.0832;EXP-6.5:0.0582,EXP-5.1,0.792513,False,,,,client_evidence,recovered
5952,COMPRAS|771552897|65011|1,DTE_033_000000065011_771552897.xml,2025-08,65011,1,COMPRAS,2025-08-25,33,771552897,AGROINDUSTRIA,BIOLACT ANTILLANCA GRANEL,,AGROCOMERCIAL IANSA S.A.,,A096685810,4258800,312.000,Documento,client_evidence_backfill,EXP-5.1,0.792513,0.709271,0.939673,auto_accept,,EXP-5.1:0.7925;EXP-5.2:0.0832;EXP-6.5:0.0582,EXP-5.1,0.792513,False,,,,client_evidence,recovered
5954,COMPRAS|771552897|65253|1,DTE_033_000000065253_771552897.xml,2025-08,65253,1,COMPRAS,2025-08-27,33,771552897,AGROINDUSTRIA,BIOLACT ANTILLANCA GRANEL,,AGROCOMERCIAL IANSA S.A.,,A096685810,4146480,312.000,Documento,client_evidence_backfill,EXP-5.1,0.792513,0.709271,0.939673,auto_accept,,EXP-5.1:0.7925;EXP-5.2:0.0832;EXP-6.5:0.0582,EXP-5.1,0.792513,False,,,,client_evidence,recovered
5955,COMPRAS|771552897|65322|1,DTE_033_000000065322_771552897.xml,2025-08,65322,1,COMPRAS,2025-08-29,33,771552897,AGROINDUSTRIA,BIOLACT ANTILLANCA GRANEL,,AGROCOMERCIAL IANSA S.A.,,A096685810,4414800,312.000,Documento,client_evidence_backfill,EXP-5.1,0.792513,0.709271,0.939673,auto_accept,,EXP-5.1:0.7925;EXP-5.2:0.0832;EXP-6.5:0.0582,EXP-5.1,0.792513,False,,,,client_evidence,recovered
5956,COMPRAS|969839504|124534|1,DTE_033_000000124534_969839504.xml,2025-08,124534,1,COMPRAS,2025-08-18,33,969839504,"COM. EQ.ORDEÑA,VTA.ART.ASEO Y DETER,ASESORIA",EMERGENCIA EQUIPOS DE REFRIGERACION,,SOCIEDAD COMERCIAL SERLAC CHILE S.A.,,,105000,105000.00000,Documento,client_evidence_backfill,EXP-10.1,0.573246,0.451248,1.948051,auto_accept,,EXP-10.1:0.5732;ADM-1.6:0.1220;EXP-1.1:0.0416,EXP-10.1,0.573246,False,,,,client_evidence,recovered
5957,COMPRAS|969839504|124534|2,DTE_033_000000124534_969839504.xml,2025-08,124534,2,COMPRAS,2025-08-18,33,969839504,"COM. EQ.ORDEÑA,VTA.ART.ASEO Y DETER,ASESORIA",MOVILIZACION DE EQUIPOS DE REFRIGERACION,,SOCIEDAD COMERCIAL SERLAC CHILE S.A.,,,83000,83000.000000,Documento,client_evidence_backfill,EXP-10.1,0.754551,0.713575,1.327882,auto_accept,,EXP-10.1:0.7546;EXP-6.5:0.0410;EXP-1.1:0.0266,EXP-10.1,0.754551,False,,,,client_evidence,recovered
